Pred	Coding.Potential	ORF.Max.Len	ORF.Max.Cov	Seq.lnc.Dist	Seq.pct.Dist	Seq.Dist.Ratio	Signal.Peak	SNR	Signal.Min	Signal.Q1	Signal.Q2	Signal.Max
Lncipedia0092	NonCoding	0.00298588564533631	270	0.683544303797468	-41.3820869261663	-36.858730293196	1.12272144474291	0.492408390412094	0.0819919511205376	0.353509104763228	0.411975221791478	0.492408390412094	1.22410634370366
Lncipedia0093	NonCoding	3.17868060761839e-07	135	0.162454873646209	-87.9112373846648	-79.1275577220048	1.1110065812156	4.00041471264636	0.337800161603425	1.02867538962407	1.13645410054342	1.31717638015542	4.00041471264636
Lncipedia0095	NonCoding	0.183105760553296	339	0.672619047619048	-32.0077326929126	-28.6780454920668	1.11610579255713	0.127750390000002	0.0178253011957416	0.681887865152829	0.798223475581202	0.868507321257265	2.42264364896358
Lncipedia0096	NonCoding	0.000193077605829428	219	0.112480739599384	-52.1832194211518	-46.7021667098271	1.1173618505835	2.52534448	0.086505791312052	2.01708993895548	2.1941333173932	2.57273575827222	7.58107747827034
Lncipedia0099	NonCoding	2.11183916898339e-06	162	0.162814070351759	-72.1381263784083	-64.8089065074012	1.11308970118436	2.24218702122234	0.156017268022038	1.24914370875277	1.38247637544531	1.57608036995721	4.70139905847283
Lncipedia0100	NonCoding	9.99999999473644e-08	102	0.103869653767821	-118.674210282059	-106.715390945778	1.11206274212459	1.33927611437757	0.0929194747148204	1.09640876583468	1.24319495550977	1.46380327131984	3.44874689975339
Lncipedia0101	NonCoding	0.0106670163422514	330	0.111788617886179	-33.1266342240791	-29.4725409164046	1.1239829751374	4.09006761144688	0.0958573867089737	3.31712636993722	3.64324873147668	4.14029337857984	10.5617225984302
Lncipedia0102	NonCoding	0.0460143767888181	324	0.972972972972973	-33.8731520654992	-30.2039602920431	1.12148048593557	0.25074429409162	0.050952609016872	0.353387058412269	0.373490651124659	0.408997265428621	1.01338235993759
Lncipedia0103	NonCoding	9.99999999473644e-08	102	0.193548387096774	-118.590817806914	-106.826101040521	1.1101296092603	1.08701575891335	0.140929890779162	0.614989417926262	0.646351575217528	0.790390319394413	1.52982819878216
Lncipedia0105	NonCoding	8.13387528197929e-06	186	0.348968105065666	-62.2888775983884	-55.9417174121876	1.11346023110864	0.578841086918821	0.0736128060555106	0.593757881039173	0.676613411943493	0.766100953383191	1.33646507330578
Lncipedia0106	NonCoding	0.00621458742796599	237	0.348017621145374	-47.8304152717487	-42.9422230600356	1.11383183876809	1.37927719871555	0.140176083413081	0.748348893242876	0.801656291845782	0.957984804180133	1.82030735513501
Lncipedia0108	NonCoding	9.99999999473644e-08	126	0.206896551724138	-94.769739169557	-85.3486208755126	1.11038395462518	0.509830084628553	0.0614738811738968	0.837688826612421	0.935016026586226	1.137515272733	2.15900074037593
Lncipedia0110	NonCoding	0.198073785438826	360	0.765957446808511	-30.2224289826615	-26.9627176154171	1.1208969887138	0.417619216467534	0.0621759074879382	0.565293845966026	0.59537982870215	0.708454961116228	1.47259027281019
Lncipedia0112	NonCoding	9.99999999473644e-08	108	0.187826086956522	-111.611739983036	-100.59975644209	1.10946332208355	0.243198053031256	0.0287728138733179	0.569983691533804	0.660962608700108	0.724105329281883	1.27584402666202
Lncipedia0113	NonCoding	9.81306173427621e-05	207	0.422448979591837	-55.1327327395433	-49.5261742178264	1.11320394943203	0.459757933751118	0.0660239875649857	0.635548726695194	0.683796876590056	0.739826509919672	1.25574995838786
Lncipedia0114	NonCoding	0.0113260496785124	267	0.128303700144161	-43.2142742212962	-38.7949434408909	1.11391512368458	0.394623835287738	0.0123517802044684	1.70602413866399	1.98207790764237	2.36914825132992	20.4704784287197
Lncipedia0117	NonCoding	9.99999999473644e-08	132	0.23321554770318	-89.8727934211438	-80.9257199522499	1.11055908398681	0.905428591529686	0.115386375258851	0.759796682503745	0.901865583256095	1.0101266099353	2.27538126202355
Lncipedia0119	NonCoding	0.00695137587600303	279	0.350943396226415	-40.0325396803032	-35.8274203408142	1.11737153553025	0.96093729	0.0867202377134997	1.05983060987957	1.1958507296969	1.45855475653763	2.71033378328305
Lncipedia0120	NonCoding	0.000857376920959663	225	0.335820895522388	-50.4985517375369	-45.2965415186392	1.11484343052454	0.81822631867744	0.084173372360949	0.728769945299677	0.796745765298524	0.862104798118265	1.85416571384471
Lncipedia0121	NonCoding	0.00014256867987017	198	0.442953020134228	-58.1816578989037	-52.3688845312851	1.11099670003752	0.440770311591088	0.0674508504501631	0.428599685260566	0.479023102406021	0.520249642986127	1.1970181129236
Lncipedia0122	NonCoding	9.99999999473644e-08	129	0.155421686746988	-92.4487494778242	-83.0479234267574	1.11319760522799	0.453446531278678	0.0368960082757796	0.813049976952719	0.893064390991558	1.04628728818981	2.34710375904211
Lncipedia0124	NonCoding	0.00111254683263395	234	0.498933901918977	-48.7026696852993	-43.6802856071043	1.11498056865677	0.725322790366373	0.111186671511835	0.55622509864411	0.620206108150398	0.718793076418207	1.26468581257189
Lncipedia0127	NonCoding	0.00133857777457724	234	0.437383177570093	-48.2698856419542	-43.3078967226624	1.11457469179507	0.665874270090238	0.0870157162807324	0.602931000856362	0.69235547288255	0.843694279151736	1.58640934838907
Lncipedia0128	NonCoding	9.99999999473644e-08	87	0.170254403131115	-140.578682327076	-126.828950654908	1.10841161738838	0.427629170961832	0.058782672341431	0.563612757042795	0.590493044277866	0.660479842090517	1.82778504933772
Lncipedia0129	NonCoding	0.000582485755470041	258	0.128614157527418	-43.5342626706277	-38.8354640938803	1.12099246620019	2.17647004977214	0.0732065776934184	2.05783714785018	2.41131017090655	2.83998715297505	9.4624567974673
Lncipedia0130	NonCoding	9.99999999473644e-08	129	0.361344537815126	-92.2121598810893	-83.1729111675956	1.10868020112076	0.498195802233723	0.0956896699837001	0.405332023202906	0.463684634662578	0.498726552369583	0.749588583285665
Lncipedia0136	NonCoding	3.0517059638191e-06	189	0.304838709677419	-61.0387903204401	-54.705750591065	1.11576552119202	0.32354275925109	0.0358401486343324	0.697420487097154	0.783314357878082	0.987664799314746	2.17255037513071
Lncipedia0137	NonCoding	9.99999999473644e-08	105	0.176767676767677	-115.433984206573	-104.199092679252	1.10782139497034	0.246762270000001	0.0286207180806926	0.661505024681138	0.78062866936309	1.07818682254622	2.24428026181932
Lncipedia0140	NonCoding	9.99999999473644e-08	108	0.186528497409326	-111.574620193383	-100.525468212027	1.10991395690941	1.9639290727325	0.246922466155945	0.742606226316919	0.895585746311503	0.984714960849274	2.57119195917587
Lncipedia0141	NonCoding	0.00179346208015285	249	0.28953488372093	-45.3667062663155	-40.657700413188	1.11582076224852	0.699574523805518	0.0573201010981441	1.07104135089309	1.20570598533592	1.39089448744291	2.91090609157269
Lncipedia0143	NonCoding	0.000711170998984878	216	0.150522648083624	-53.2476120403847	-47.7987458812789	1.11399600677054	0.974145541987802	0.0457637967383617	1.37809563907858	1.55719654510703	1.76424292850167	4.82612608260765
Lncipedia0144	NonCoding	2.25071836568169e-06	156	0.182456140350877	-75.4155961201878	-67.9707822884693	1.10952961818392	0.791978015342859	0.0644544392750534	1.02364092085299	1.18092423052884	1.38312950885054	2.8271600870181
Lncipedia0146	NonCoding	9.99999999473644e-08	126	0.199367088607595	-94.5296027475235	-85.2276534284643	1.10914238448283	0.245642590698274	0.0263840845759434	0.690310749461355	0.767177233119821	0.928457734771913	1.86873313735628
Lncipedia0147	NonCoding	0.00258463288698185	240	0.1468788249694	-47.1711693319576	-42.2337792596684	1.11690618644219	1.89688523804632	0.077163267575077	1.48073998837877	1.69408455318917	1.9005869884965	5.52943635404335
Lncipedia0149	NonCoding	1.72549099363151e-05	171	0.0605309734513274	-68.1409563020529	-61.2562647646245	1.11239163151529	2.26805039267303	0.0588684228627251	2.46230693010671	3.10674967561166	4.1789564573714	152.031991475419
Lncipedia0150	NonCoding	0.000418087845557746	273	0.135483870967742	-41.088249290937	-36.5049383039299	1.12555317718517	1.55684844104791	0.0515036878406917	1.88114805667226	2.14363049931848	2.44081357932362	10.7919063961129
Lncipedia0153	NonCoding	9.99999999473644e-08	69	0.235494880546075	-180.300330763279	-162.842147453448	1.10720924271047	0.306502484097096	0.0704534930922176	0.27908746777927	0.301440742537365	0.398075882787563	0.737997901945246
Lncipedia0155	NonCoding	0.0407962960937269	297	0.75765306122449	-37.3356379170304	-33.4084811952291	1.11754969341025	0.54179098191973	0.0938011791911224	0.436472537355867	0.520352670082068	0.599374151144676	1.31486136155643
Lncipedia0156	NonCoding	9.99999999473644e-08	72	0.211764705882353	-172.576745903011	-155.69422187285	1.10843385083326	0.285948476189584	0.0565447294298889	0.374848053612985	0.402749873658557	0.471037498448808	1.10567254944067
Lncipedia0157	NonCoding	0.000218841790954105	51	0.0461121157323689	-249.638764278027	-225.201905196607	1.10851088963961	0.74033588332393	0.0456197730984151	1.16704544565049	1.27890832786558	1.44880065757517	3.75037897665253
Lncipedia0160	NonCoding	9.99999999473644e-08	66	0.0996978851963746	-189.100591270859	-170.364460745672	1.10997675479487	1.23431709672314	0.1261860825738	0.606331881766058	0.776863904829683	0.89307252180138	2.06866238385365
Lncipedia0161	NonCoding	0.000334559732477091	204	0.261203585147247	-56.3836311208932	-50.5709388540614	1.1149413556194	2.41041546690552	0.209285790021691	0.751267471008245	0.863032730123209	1.04052809073902	3.00169513659812
Lncipedia0162	NonCoding	9.99999999473644e-08	99	0.179347826086957	-122.18155555186	-110.20691424297	1.10865598942812	0.22776751	0.0281099428872457	0.640442332339766	0.713576345327488	0.91920154978501	1.88336247767757
Lncipedia0163	NonCoding	1.75327964553329e-05	171	0.145408163265306	-68.327875984337	-61.503417055974	1.11096064666053	1.42725330804131	0.0836977951974906	1.34799741312791	1.51580848981854	1.76995436973974	3.98565943610025
Lncipedia0166	NonCoding	4.09678845281203e-06	216	0.439024390243902	-53.4892722709426	-47.6988261967579	1.12139598677542	0.223170698660831	0.030723784801823	0.550818840942824	0.700469998543517	0.726956488265432	1.48337823975899
Lncipedia0167	NonCoding	9.99999999473644e-08	132	0.211538461538462	-90.0825406619386	-80.9651126147247	1.11260934188531	0.229490563988235	0.0251066365624479	0.737384436336128	0.811826518468095	0.972296949151075	1.43305040249582
Lncipedia0168	NonCoding	7.56181205796569e-06	174	0.242339832869081	-67.0037827796776	-60.2949224127234	1.11126741852376	0.358935570261447	0.0336888947751587	0.718332866877122	0.838231047555624	1.02957931551814	2.18765966176564
Lncipedia0169	NonCoding	0.0206987813622208	267	0.324422843256379	-42.0346805110638	-37.6019648731389	1.11788521299033	2.0100996685873	0.165257645046526	0.843057677816465	0.962582523949979	1.08808535734985	2.24166681688262
Lncipedia0171	NonCoding	9.99999999473644e-08	129	0.178918169209431	-92.1467335792795	-82.8404129814238	1.11234034528464	0.719519308728636	0.0690186560064583	0.714031928219437	0.861517642046883	0.964056306428066	4.84213089902467
Lncipedia0173	NonCoding	0.000328048914279844	216	0.568421052631579	-52.7529326554301	-47.3824691771331	1.11334283695137	0.203635405855739	0.0354938875861116	0.329210874256738	0.383376948839837	0.440212085229419	0.947449634143907
Lncipedia0174	NonCoding	9.99999999473644e-08	108	0.152974504249292	-111.438388664855	-100.335251698494	1.1106603788639	0.566790394229679	0.0542899219382823	0.78389768119568	0.895351420649529	1.10240375424586	1.96563856812406
Lncipedia0178	NonCoding	9.99999999473644e-08	162	0.325955734406439	-72.1793205537509	-64.5943023698049	1.11742549893211	0.367489010911981	0.0497850883368155	0.488290338266693	0.528727377919612	0.616724470603862	2.04293022940021
Lncipedia0179	NonCoding	9.99999999473644e-08	72	0.131868131868132	-171.774729854209	-155.069747111251	1.10772560769686	0.208516995972972	0.0253033729638141	0.475558372619515	0.509749412406417	0.584985928129403	1.31166411055158
Lncipedia0180	NonCoding	0.000747312107297282	261	0.121113689095128	-43.0092741820377	-38.4198456747899	1.11945463149685	1.86675987209575	0.0599969901579358	2.38056792282622	2.85860684565351	3.32590388164893	8.75406616679128
Lncipedia0181	NonCoding	0.356064319806532	411	0.408142999006951	-26.0623800561742	-23.09736254587	1.12837039313107	1.25660883848889	0.082938624510954	0.989874371845224	1.10007280432308	1.25035584435272	2.64709806202279
Lncipedia0182	NonCoding	0.00076543830544995	240	0.43956043956044	-47.2227886622415	-42.3590432856177	1.11482188924402	0.291449066201714	0.0381693436678821	0.670135844722762	0.790460820289962	0.940203413457612	2.38722818448062
Lncipedia0183	NonCoding	9.99999999473644e-08	147	0.221719457013575	-80.2789039331448	-72.1275880211831	1.11301245661463	0.620212102706038	0.0643237925409785	0.703030006162164	0.770987437277561	0.920666830205874	2.424437647673
Lncipedia0185	NonCoding	0.00257593889208296	285	0.0886194029850746	-39.355213035071	-35.0819849608946	1.12180690684805	4.3916682860181	0.0910659971266876	3.07575627228597	3.55730013858057	4.38523005552956	14.5525949588264
Lncipedia0186	NonCoding	0.0128846843873665	252	0.467532467532468	-44.8964320687684	-40.2909179872499	1.11430650656746	0.806720463603151	0.100888443291133	0.550323879248404	0.594403559652975	0.681922515729822	1.30819500428779
Lncipedia0187	NonCoding	9.99999999473644e-08	105	0.326086956521739	-114.939290030444	-103.566780963568	1.10980846330327	0.481589951205892	0.0961022272866081	0.232951601287222	0.251940252909361	0.268956344912425	0.51914379015243
Lncipedia0188	NonCoding	9.99999999473644e-08	108	0.152112676056338	-111.641756557919	-100.343361797018	1.11259733138856	0.929593061903491	0.0900632643739778	0.786344459270729	0.854122284559757	0.979887607848391	2.10950799633057
Lncipedia0189	NonCoding	0.0325747809968892	321	0.713333333333333	-34.4283757157491	-30.6030919585552	1.12499664290047	0.808747443482453	0.123182540918339	0.468556743058	0.541433141447897	0.674913199594747	1.28853950943524
Lncipedia0190	NonCoding	2.84924003679521e-06	165	0.24300441826215	-70.752520301181	-63.6423102389964	1.11172143241632	0.933035378203101	0.0930696109828196	0.722387013201961	0.849162894461731	0.945192782224151	1.62428085592504
Lncipedia0192	NonCoding	2.51999002941483e-05	198	0.336734693877551	-58.1738907257686	-52.2093584569822	1.11424258878226	0.306030751211341	0.0349942291751384	0.586752162554684	0.684543336040786	0.789830845416259	1.78297614238687
Lncipedia0193	NonCoding	9.99999999473644e-08	126	0.256619144602851	-94.7162694254853	-85.0932250823075	1.11308825507401	0.368833577761741	0.0515592607846379	0.583589756772993	0.602318779999906	0.67074638471009	2.28693176630506
Lncipedia0194	NonCoding	1.31699924299511e-07	144	0.0695316272332207	-82.3257172412503	-73.7308986665125	1.11657010466687	1.59041467766232	0.0495005573124099	1.39447853576269	1.6233959620134	1.94879371113121	5.08030026178234
Lncipedia0195	NonCoding	8.3716906551512e-07	150	0.151668351870576	-78.4803176208894	-70.6222349227349	1.11126924412335	0.604749205293159	0.0413807776545948	0.998591479684837	1.13399362633953	1.28614037664264	2.55090071580504
Lncipedia0196	NonCoding	0.000389232416499685	228	0.109615384615385	-49.8928357616166	-44.660040042434	1.11716952591647	1.47860094371109	0.0479313637219939	2.10440208788457	2.36750493727364	2.63093510822901	6.29579026386445
Lncipedia0198	NonCoding	0.000514924148919405	240	0.353982300884956	-47.3272613625631	-42.3111379893777	1.11855326071458	0.770709879999999	0.077668032808721	0.691924153511057	0.770709879999998	0.915296819368242	3.74030311640192
Lncipedia0201	NonCoding	9.99999999473644e-08	66	0.111298482293423	-189.114094330914	-170.413033458217	1.109739616115	0.283449082304644	0.0314819036633372	0.526708522887837	0.563457256308766	0.631377561646313	1.31816085118859
