Pred	Coding.Potential	ORF.Max.Len	ORF.Max.Cov	Seq.lnc.Dist	Seq.pct.Dist	Seq.Dist.Ratio	Signal.Peak	SNR	Signal.Min	Signal.Q1	Signal.Q2	Signal.Max
SPENT000015	NonCoding	0.214052357195335	333	0.352380952380952	-32.9000371802542	-29.3585478936979	1.12062889824726	2.29427373000002	0.16619208442602	1.03455779413191	1.1662960507382	1.40396969099422	2.69585613703526
SPENT000016	NonCoding	8.31361602238179e-06	162	0.331967213114754	-71.6821079494983	-64.6319912734214	1.1090809139123	1.59014917440204	0.230927226557071	0.613824333638667	0.670140517630789	0.751660054302363	1.60042324361785
SPENT000017	NonCoding	0.0267562439533087	264	0.319612590799031	-41.994025856019	-37.6769084269782	1.11458258146121	1.30911594486504	0.108081719073554	0.978469889737054	1.10662190285668	1.26437737634475	2.61546242357928
SPENT000018	Coding	0.99049549317124	903	0.419804741980474	-10.4774142140166	-9.41877628668367	1.11239654654815	10.4277674100002	0.340747829355571	2.64094772099685	3.0492639014643	3.4404204835655	10.4277674100002
SPENT000019	Coding	0.827727274896797	375	0.315126050420168	-28.8797486188357	-25.8489896708852	1.11724864246297	4.38554844493675	0.252826411242313	1.25961694816821	1.46496130369251	1.80469257693012	7.07183025305005
SPENT000020	Coding	0.999260925169289	456	0.419503219871205	-23.1487794181319	-21.053199429932	1.09953736462594	4.43418753723619	0.298918058941808	1.55919928555845	1.7144227295223	2.03890124806707	4.44948967764928
SPENT000021	NonCoding	0.48584521153781	375	1	-28.9111168112993	-26.0452216821264	1.11003535174898	1.27344061	0.236159749301665	0.362243579485579	0.409993233403804	0.519415400410027	1.27344061
SPENT000022	Coding	0.639239363383876	396	0.270861833105335	-27.1386391646628	-24.3070579447257	1.11649214094014	3.75453355087592	0.179865054358939	1.86093620490635	2.13789729111108	2.46684889387142	5.11238325191558
SPENT000023	Coding	0.776880208037861	366	0.388535031847134	-29.5570031673685	-26.4298180404134	1.11832034265894	4.09797129000001	0.30526349258838	1.09659544995995	1.21460933535677	1.57734019638657	4.09797129000001
SPENT000024	Coding	0.974737270903004	780	0.807453416149068	-12.6225526773333	-11.1847723981633	1.12854801403077	3.87815323	0.274118615130881	1.04231335584226	1.19964877906699	1.3554270665762	3.87815323
SPENT000025	Coding	0.860118468144847	366	0.421173762945915	-29.5570031673685	-26.4298180404134	1.11832034265894	5.20149534706737	0.419207774488656	1.01440855916595	1.13105065197455	1.40177329112281	5.20149534706737
SPENT000026	Coding	0.785266386668441	366	0.395675675675676	-29.5570031673685	-26.4298180404134	1.11832034265894	2.5675986537487	0.190901853188198	1.02361417983765	1.16784258232573	1.29529188251275	3.11372329148514
SPENT000027	Coding	0.953626454469256	384	0.16983635559487	-28.1916175857609	-25.3967455499957	1.11004843239711	6.88243984433771	0.207119020334466	2.38396545631217	2.612535589811	2.99447321095989	9.75873724513731
SPENT000028	Coding	0.995591820531718	384	0.532593619972261	-28.1916175857609	-25.3967455499957	1.11004843239711	3.12200781084126	0.296235887340675	0.725417013105182	0.78671174883246	0.903666968005572	3.12200781084126
SPENT000029	NonCoding	1.47288745089291e-07	126	0.124876114965312	-94.5941172677296	-85.1119239756485	1.11140851773947	4.0462619163758	0.270592488777339	0.961609371566438	1.07717845561263	1.18570284499949	4.11990277086548
SPENT000030	NonCoding	0.00861204708235197	225	0.213878326996198	-50.746582245772	-45.5566637071758	1.11392226990008	4.13489551236124	0.262888052764168	1.00177304133159	1.12591528952105	1.34549732103388	4.13489551236124
SPENT000031	NonCoding	0.12551481486595	264	0.293986636971047	-42.6644067294203	-38.2833723579052	1.1144370023246	4.0012706768493	0.300961593505068	0.923315189727518	1.03179920862808	1.25374083394984	4.0012706768493
SPENT000032	NonCoding	0.0275495497707796	297	0.510309278350515	-37.3099983670041	-33.3678373721644	1.11814253800363	0.643359430630474	0.0780884856193309	0.791661528271428	0.830309075344117	0.950521477840411	1.48011208830868
SPENT000033	NonCoding	0.0322395066795823	297	0.430434782608696	-37.3099983670041	-33.3678373721644	1.11814253800363	0.483434634318134	0.0481199891496038	0.7734537077286	0.839469564614136	1.01246016185852	2.00472959477972
SPENT000034	NonCoding	0.0240606980121113	297	0.506825938566553	-37.3099983670041	-33.3678373721644	1.11814253800363	0.531098877740803	0.062580462887158	0.692361433261244	0.866785450932559	0.979039961856548	1.62054337692674
SPENT000035	NonCoding	2.32177786606558e-05	198	0.465882352941176	-58.0501757962611	-52.0614017478691	1.1150329005238	0.815581520636398	0.132446624658092	0.534069971843982	0.555815550062723	0.650349618408099	1.28106017615878
SPENT000036	NonCoding	0.0691228067147648	294	0.729528535980149	-37.508939089958	-33.5999346689754	1.11633964349913	0.263714255493205	0.0441590334948365	0.364371922042088	0.409074361208932	0.48436667773353	0.777370285091425
SPENT000037	NonCoding	5.80490532198219e-07	168	0.332673267326733	-69.3285371478858	-62.2195426594771	1.11425661752796	0.873561143706109	0.122184082015835	0.583489935326924	0.663506090160018	0.741620658507541	2.33779522962292
SPENT000038	NonCoding	0.0323990528838857	294	1	-37.508939089958	-33.5999346689754	1.11633964349913	0.370299427266723	0.0858339687000196	0.31701959909134	0.356886638381645	0.391401565875779	0.537832266059972
SPENT000039	NonCoding	9.99999999473644e-08	138	0.0741138560687433	-85.6070404498171	-76.8457960575008	1.11401071811086	0.986726861359788	0.0363868189102995	2.01924808048635	2.26174087371971	2.66652617398002	5.48323842221033
SPENT000040	Coding	0.995935334368587	1170	0.349045346062053	-7.42185592868638	-6.68033380303363	1.11100075947043	18.5758750140458	0.380514695133751	3.66302419592701	4.10712951068707	4.74808009165262	18.5758750140458
SPENT000041	Coding	0.672404522921476	345	0.447470817120623	-31.6830317795928	-28.2663466398266	1.12087466354609	6.43895478787026	0.603211295764974	0.844104337022701	0.952477784218127	1.27716886725979	7.25819173723068
SPENT000042	NonCoding	0.46161835931185	375	0.997340425531915	-29.0136478515309	-26.1143642197854	1.11102256242367	1.78243374478759	0.329733524043048	0.396416364743656	0.440235908689988	0.460259034802713	1.78243374478759
SPENT000043	NonCoding	0.454215217053243	375	1	-29.0136478515309	-26.1143642197854	1.11102256242367	1.43487561	0.266220394736915	0.377106151233157	0.441492527625814	0.475494680393128	1.43487561
SPENT000044	NonCoding	0.024555447788865	300	0.06265664160401	-36.9198895266887	-33.0045513361022	1.11863025043772	2.04343983096285	0.0291644763770616	5.07154848228942	5.69949055152836	6.53802531929341	32.8472334551776
SPENT000045	NonCoding	4.71151003389458e-06	198	0.44097995545657	-58.2642332552231	-52.1648301991001	1.11692558056536	0.268105638127608	0.0403941292277035	0.430744885180421	0.541806987472529	0.638253291224063	1.18609216263503
SPENT000046	NonCoding	0.00578928685337066	255	1	-44.1615307829171	-39.6047488751884	1.1150564524999	0.325532206178552	0.0875906098924482	0.296172329198048	0.326996607663306	0.363457292176481	0.695017379622613
SPENT000047	NonCoding	1.58158577678869e-07	159	0.250788643533123	-73.6588704196043	-66.0997596560356	1.11435912631005	0.829824494712056	0.0906341130125812	0.78922774624532	0.887948687491684	1.0109960936832	2.19326616819201
SPENT000048	NonCoding	0.00519598661267706	255	1	-44.2012296671825	-39.6102908255401	1.1159026794795	0.30710842350677	0.0828483953574019	0.284493331807743	0.30710842350677	0.346701675968864	0.702632165761803
SPENT000049	NonCoding	0.00467360557065355	255	0.99609375	-44.2012296671825	-39.6102908255401	1.1159026794795	0.224147025447048	0.0602100937747647	0.280694632249947	0.324230823435387	0.386629908547816	0.565591757485627
SPENT000050	NonCoding	0.00550000474048562	255	0.955056179775281	-44.2146193999759	-39.6482530919208	1.11517194206434	0.369058417905325	0.0947604543618489	0.28951712968883	0.363857407408167	0.375923001738321	0.563710632504037
SPENT000051	NonCoding	0.0044336561615026	252	0.99604743083004	-44.8066942894454	-40.1696094284763	1.115437638726	0.253790794461728	0.0684932682335797	0.270633407039285	0.342324737939552	0.357713547887979	0.552773870292651
SPENT000052	NonCoding	0.00562551335127714	255	1	-44.2057594012845	-39.641849432725	1.11512858340035	0.318150050329256	0.0858690725077838	0.252098548658069	0.311532403163221	0.390489943577219	0.934968636280192
SPENT000053	NonCoding	0.00521235290083699	255	0.958646616541353	-44.2146193999759	-39.6482530919208	1.11517194206434	0.389387163619339	0.100147166822942	0.299039414411626	0.359495057906763	0.407906735268493	0.732070175514338
SPENT000054	NonCoding	0.00431326043055502	252	1	-44.8066942894454	-40.1696094284763	1.115437638726	0.409397873385993	0.111026667622971	0.305983691998198	0.348717290104942	0.395489597561085	0.736121932333178
SPENT000055	NonCoding	5.11640781741818e-07	159	0.172264355362947	-73.8061674829803	-66.2396473101565	1.11422947554951	1.28386260801851	0.094665922346139	1.04123904769783	1.21083508665305	1.35572623309671	4.34598673998729
SPENT000056	NonCoding	0.00509403026620381	255	0.99609375	-44.2057594012845	-39.641849432725	1.11512858340035	0.158191723730952	0.0424902099209859	0.268027708383175	0.344303411232135	0.394564521418153	0.637953186600751
SPENT000057	NonCoding	9.99999999473644e-08	120	0.47244094488189	-99.9690028107661	-90.2682217280213	1.10746618130989	0.191192415213383	0.0511745765189017	0.268483970003793	0.327783199144297	0.375952179393152	0.542132846440059
SPENT000058	NonCoding	0.00494600474007478	255	0.791925465838509	-44.1615307829171	-39.6047488751884	1.1150564524999	0.240653861798202	0.0511456661726531	0.364958992100887	0.394073610124502	0.46367608881234	0.681476247044072
SPENT000059	NonCoding	0.00439160853218157	252	0.99604743083004	-44.7447504527131	-40.0975304585475	1.11589791044538	0.166751394530216	0.0446871147164373	0.284800318669923	0.300870091891976	0.315139082497215	0.527006405821925
SPENT000060	NonCoding	1.21204026592991e-07	159	0.301136363636364	-73.8061674829803	-66.2396473101565	1.11422947554951	0.35949916	0.0452291569844172	0.507065110076148	0.563383681779615	0.60527681994523	1.07452728326752
SPENT000061	NonCoding	0.0140718111483402	303	0.444933920704846	-36.5577693607477	-32.5401805590627	1.12346547353641	0.449274693489587	0.0439442691048059	0.644946844639728	0.695790729721331	0.749709619898966	1.74960643532119
SPENT000062	NonCoding	9.99999999473644e-08	102	0.403162055335968	-118.726524119145	-106.873543753735	1.11090659062193	0.193914870275585	0.0521247665406403	0.251687023404122	0.268232288541245	0.300015670996425	0.719479264308326
SPENT000063	NonCoding	9.99999999473644e-08	123	0.49003984063745	-97.0509135009595	-87.3327558704676	1.11127734987438	0.344433324289303	0.0936861498220343	0.255559521981	0.290408200446358	0.310416863536982	0.624692708228792
SPENT000064	NonCoding	3.50892170319916e-07	159	0.229437229437229	-73.8061674829803	-66.2396473101565	1.11422947554951	0.914460330000003	0.0892857993351215	0.676849907880377	0.746198504737809	0.94313451491501	2.47792393948639
SPENT000065	NonCoding	0.0043981325487612	252	1	-44.7447504527131	-40.0975304585475	1.11589791044538	0.305860869818858	0.0823167906898188	0.289451538947406	0.305860869818858	0.347586764547858	0.654224316649092
SPENT000066	Coding	0.968344667367519	1311	0.739841986455982	-6.79346137524879	-5.93232875403678	1.14515928852157	8.01012211482563	0.312430231895102	1.92923095949559	2.1389007704876	2.6315093761483	8.01012211482563
SPENT000067	Coding	0.975401699679983	1932	0.92	-4.19364457734389	-3.62261682298357	1.1576285271844	34.87249207	1.15141809506983	2.15931092713489	2.41388883471066	2.87476002853432	34.87249207
SPENT000068	Coding	0.828214719457431	468	0.331914893617021	-22.279554877918	-19.8514835573889	1.12231183193487	2.93914914272679	0.143050295588301	1.62906602378079	1.79832184329497	2.20262102120386	3.63927547395354
SPENT000069	Coding	0.962017224005644	552	0.612652608213097	-18.5045658445225	-16.4456977626884	1.1251918958711	1.97745793498288	0.150530484516583	1.00568576002852	1.10411271178972	1.3276262907637	3.16857565366355
SPENT000070	Coding	0.958837383900531	495	0.376425855513308	-20.9820669770598	-18.6958629151226	1.12228395513576	2.47076717808127	0.127738297293442	1.38731229857368	1.54714347771079	1.73565072492119	3.53395906437018
SPENT000071	NonCoding	0.0023083084976413	225	0.379426644182125	-50.3217192511478	-45.2378476219984	1.11238093535372	0.878020441193491	0.0994839889248266	0.687419244387508	0.731255007187938	0.837210932266956	2.22442583399944
SPENT000072	NonCoding	0.238933806430824	294	0.394101876675603	-37.6122168012817	-33.8353019059681	1.11162645765095	0.751738607549138	0.0707906764279323	0.909678846660214	1.01133323166459	1.24103122242336	2.53776937487027
SPENT000073	Coding	0.982244337407164	483	0.2750569476082	-21.645360944595	-19.5160679064406	1.10910461309943	3.18431227373856	0.127554417580531	2.15554464047838	2.42104136437205	2.98611720944575	6.54523118229345
SPENT000074	Coding	0.966110845248888	555	0.73901464713715	-18.4645968875798	-16.5184970467407	1.11781337220526	0.813277467883657	0.0756377950258605	0.870488318018687	0.994126103571814	1.17468263821197	3.43187764990171
SPENT000075	Coding	0.875502318486353	363	0.780645161290323	-30.2923677271426	-27.3157504654264	1.10897072974377	1.13694546816979	0.168387516311571	0.520040119278873	0.565652815879144	0.653914698180932	1.1384407569394
SPENT000076	Coding	0.805277302048456	468	1	-22.7293793401059	-20.4836480596578	1.10963531856765	1.20758224	0.179185590374953	0.498831569174794	0.582961940442219	0.660808410189173	2.00270154288527
SPENT000077	Coding	0.757735220451912	468	1	-22.767919861493	-20.4941995028711	1.11094458011416	1.52143722564536	0.227068594977815	0.51518643969604	0.569481887825964	0.707943011239214	2.29604593460934
SPENT000078	NonCoding	0.0754328056033511	249	0.548458149779736	-45.5015025311807	-41.0530397509852	1.10835891342464	0.743743309199532	0.114073161473684	0.503017622098999	0.54624917228522	0.635352668523913	1.61963623268138
SPENT000079	Coding	0.959111590039964	423	0.496478873239437	-25.1922100869737	-22.634991452044	1.11297634639481	0.81657477049253	0.0667676839537621	1.05311502030315	1.14713309196059	1.36417984818343	2.39531644385991
SPENT000080	Coding	0.990957365242943	426	0.500587544065805	-24.8816103487216	-22.3748376714982	1.11203534586607	1.62602201929124	0.133039141298729	1.00922910013917	1.06020490069302	1.19969736135038	2.40954182047287
SPENT000081	Coding	0.97563640283621	435	0.522836538461538	-24.4390888220201	-21.9398604009422	1.11391268565093	1.44020661710297	0.120147499933344	0.960504167171152	1.07141124663048	1.31547851291028	2.89715934197382
SPENT000082	Coding	0.96670848081951	435	0.5	-24.4011008954462	-21.9118930223908	1.11360076788034	0.823940319999999	0.0657498612274203	1.103968595621	1.14398159396696	1.32398998986946	2.53509477991265
SPENT000083	Coding	0.929733527348654	444	0.508591065292096	-23.8805009374932	-21.3439179476102	1.11884336306526	1.80428555435647	0.141138229819704	0.982770297037438	1.16919044432042	1.36969875851522	3.04830707758885
SPENT000084	Coding	0.978240566759645	435	0.509367681498829	-24.4146469888567	-21.9205042729476	1.11378126546967	1.6355599124373	0.1332390297142	1.05630300513579	1.13692803617802	1.30067325914104	3.19397830031132
SPENT000085	NonCoding	0.22485537991891	258	0.562091503267974	-43.793792669048	-39.594393048446	1.10606046203218	0.977391241299784	0.149671563269659	0.570166949202842	0.66795199540086	0.784324190770045	1.41243225450169
SPENT000086	Coding	0.978515829850513	798	0.378557874762808	-12.2422098224698	-11.0409945023526	1.1087959349913	18.5989332934545	0.62822451621364	2.5579385453086	2.90685625808211	3.41766114107119	18.5989332934545
SPENT000087	Coding	0.99052184282616	1272	0.6996699669967	-6.90728917347202	-6.02779017139851	1.14590736854887	5.87776143999999	0.216615139475586	1.71912306705477	1.89765290572615	2.16746049979137	5.87776143999999
SPENT000088	Coding	0.992675789252312	867	0.426463354648303	-10.9985530858189	-9.70491431610198	1.13329728914459	4.92823821273795	0.162549519860799	1.93508949087658	2.13839954160103	2.58857215063615	6.91228489312927
SPENT000089	Coding	0.989423538182095	867	0.509700176366843	-10.9985530858189	-9.70491431610198	1.13329728914459	2.63032650072719	0.103435394839868	1.65527570569635	1.86569949106053	2.20995017470246	4.26735729848392
SPENT000090	NonCoding	2.70535970722241e-05	159	0.341935483870968	-73.9243529120038	-66.9177511621446	1.10470468042003	1.20967159	0.180075521728939	0.53751261390078	0.592391757728814	0.685677691355185	1.47649453853577
SPENT000091	Coding	0.869301649742067	444	0.711538461538462	-24.1422360018525	-21.5643992614376	1.11954131942942	1.41037849	0.157782707856557	0.701455777750113	0.821033894667573	0.965113958380063	1.90504673024806
SPENT000092	NonCoding	1.95413514505471e-05	159	0.344155844155844	-74.165832265342	-67.0622793398784	1.10592471647828	1.35353764	0.199910143812318	0.459089292411901	0.526065503607514	0.599965955964527	1.35353764
SPENT000093	NonCoding	9.94835509040559e-05	183	0.427570093457944	-63.5790492814794	-57.3918231983529	1.10780675257071	0.956756380538317	0.156344517827983	0.498758341382267	0.542230565457292	0.679255850638251	1.36333442345894
SPENT000094	Coding	0.806805108892657	474	1	-22.4489097483394	-20.2225693162853	1.11009186801309	1.26358153	0.185075823169564	0.481796757567262	0.606809869761929	0.671380906962908	1.99046162268865
SPENT000095	Coding	0.738810212036588	468	1	-22.8388827351741	-20.5416941449388	1.11183053228359	1.21625289	0.179622005781751	0.49778512260261	0.569731759028187	0.727833933047065	1.55983032920285
SPENT000096	Coding	0.942665611533536	609	0.384227129337539	-16.7832609627154	-14.7954596917306	1.134352112905	2.44110417490716	0.102124827631741	1.42369655195938	1.63690261538895	1.8159169003655	4.19665546703101
SPENT000097	Coding	0.976455555088718	708	0.378205128205128	-14.2128059450246	-12.528756956642	1.13441469047652	1.56271297000001	0.0548411349310511	1.57046479481709	1.77591496059992	2.02613302935933	5.21739086441085
SPENT000098	Coding	0.934618399662309	444	0.474358974358974	-24.1341885315302	-21.4882919365824	1.12313201080647	1.66149496529649	0.118034669421249	0.863319218917618	0.895605037979876	1.04409975036844	2.45710782369477
SPENT000099	NonCoding	9.99999999473644e-08	114	0.228456913827655	-104.856802394978	-94.1257716190026	1.11400736048583	0.514721348175029	0.0725887897469321	0.621134453510212	0.729615248998751	0.828452606695286	1.58826358348619
SPENT000100	NonCoding	2.63727284328663e-05	180	0.322003577817531	-64.516175341466	-58.0403087340752	1.11157533012206	1.32748591281911	0.164847101823655	0.637519623834275	0.679848213868142	0.787867937952084	1.82462297538069
SPENT000101	Coding	0.553939099856957	384	0.194627470856564	-27.9651625984523	-25.0808758246787	1.11499944395624	2.19188475618685	0.0762928564165443	2.27034449468265	2.55728574666096	2.93030238781103	7.90225145408612
SPENT000102	Coding	0.975652425787173	882	0.798913043478261	-10.7427161134708	-9.51351942309098	1.12920525367261	5.22595813	0.326269637522067	1.31906151506939	1.4211613252242	1.59603014841566	5.22595813
SPENT000103	NonCoding	0.128114004180129	402	0.066085812921256	-26.7565443675573	-23.8747499109025	1.12070469711345	5.70697678580289	0.0647830403085674	7.16842316770575	8.12812800213983	9.34514012658718	60.8895752803087
SPENT000104	NonCoding	0.141440577406855	402	0.0648491692208421	-26.7565443675573	-23.8747499109025	1.12070469711345	17.5911167255207	0.196457127679706	7.32215128827109	8.37247470741153	9.72939991730379	70.2636495135584
SPENT000105	NonCoding	0.126882492311571	402	0.0676653761992931	-26.7565443675573	-23.8747499109025	1.12070469711345	8.62739691425836	0.100129551282461	7.1825205853245	8.11768843393798	9.44324238623997	49.5276336414657
SPENT000106	Coding	0.690488006337716	798	0.082225656877898	-12.1961970359541	-10.7918267777415	1.13013276502076	19.4980177534328	0.1428772137491	12.5627940685343	14.1101710450781	16.1020263406127	86.7724443679288
SPENT000107	Coding	0.642443013627712	954	0.0926483441779159	-9.79545206148385	-8.62883774844448	1.13519947263462	16.2870750990432	0.112535901303215	13.0956812938839	14.8421263181859	17.3603034045051	82.8781385631975
SPENT000108	NonCoding	0.20600830158303	402	0.0588321381530806	-26.7565443675573	-23.8747499109025	1.12070469711345	15.5828532459088	0.158990017476584	8.41431150099673	9.29978452493238	10.8363385912171	58.8763508532864
SPENT000109	NonCoding	0.124953869299083	402	0.0742656567522631	-26.7565443675573	-23.8747499109025	1.12070469711345	9.25670489407667	0.11821768204679	6.51648063887228	7.47410355605785	8.69774093689718	53.8143305639988
SPENT000110	NonCoding	0.152081590725172	402	0.0647447253986149	-26.7565443675573	-23.8747499109025	1.12070469711345	13.2609764229793	0.147903598224244	7.16763954926898	7.93075031362047	9.59876251777634	69.1863103818077
SPENT000111	NonCoding	0.132021346655264	402	0.0672690763052209	-26.7565443675573	-23.8747499109025	1.12070469711345	9.44115241489442	0.108983755841811	6.99392154292399	7.90333251999993	9.2687580984807	53.4917773510314
SPENT000112	Coding	0.641346764285666	798	0.0806223479490806	-12.1961970359541	-10.7918267777415	1.13013276502076	15.2948764154409	0.110002402825317	12.7111653691744	14.2798579843557	16.5226247487563	91.5839552787698
SPENT000113	Coding	0.66093179227838	954	0.0944180522565321	-9.79545206148385	-8.62883774844448	1.13519947263462	22.1615082001523	0.15589846554364	13.0863287855628	14.8680444845925	17.3373651371744	80.1494191272097
SPENT000114	NonCoding	0.146966826489668	402	0.0639211321354746	-26.7565443675573	-23.8747499109025	1.12070469711345	21.4639646646348	0.23628343725226	7.28914041331378	8.39409226700957	9.7045360004367	64.6491838369037
SPENT000115	NonCoding	0.136106437350317	402	0.0637285986049461	-26.7565443675573	-23.8747499109025	1.12070469711345	12.4871327777502	0.13722661396969	7.53205221233832	8.51751410121154	9.76418397842834	84.0570401979487
SPENT000116	NonCoding	0.00400760705574632	243	0.5203426124197	-46.9581341267598	-42.1373278143315	1.11440702489892	0.870614028903757	0.13067435659061	0.460462983313019	0.524504051622419	0.749798440220841	1.53608152650435
SPENT000117	Coding	0.934470406724955	447	0.545121951219512	-24.1460680360473	-21.5183789486074	1.12211371003902	1.52951570511398	0.12709014106397	0.767421068976381	0.883158714816869	0.97898083922316	2.15199635120756
SPENT000118	Coding	0.956525451944182	1059	0.694426229508197	-9.19584579168645	-8.46528145595032	1.08630124580472	31.9077624545493	1.53720233574447	1.78186973436286	2.03837875366448	2.37714211431248	31.9077624545493
SPENT000119	Coding	0.9029638766661	426	0.547557840616967	-24.924684562244	-22.2231850660033	1.12156221028701	1.53614866857542	0.133765284354774	0.750081378477429	0.836527139855892	1.00127868908894	4.64069326040955
SPENT000120	NonCoding	4.06527382205146e-05	195	0.241336633663366	-59.1130085455971	-53.0658480897131	1.11395578651001	0.814308755373218	0.0695294140672002	0.870754173980812	0.994851518404095	1.16730780868824	3.79458320609049
SPENT000121	NonCoding	2.05616158954758e-06	135	0.238515901060071	-87.6201995046126	-78.9107052844854	1.11037151662412	5.29186105353091	0.639019696303363	0.488593951687697	0.58457298351269	0.671718609226041	5.29186105353091
SPENT000122	NonCoding	0.0479334500184965	399	0.11864406779661	-27.0614910756144	-24.0796464775063	1.12383257374204	2.79135076665287	0.0583336779934854	4.12145094099145	4.88740127446021	5.86431481845763	26.7917500369392
SPENT000123	NonCoding	0.00338333753942011	207	0.139770425388251	-55.140159032379	-49.6954228365518	1.10956212634984	3.78802771019285	0.177091963941163	1.58751683826571	1.82949396875421	2.03942860238049	13.4125951808805
SPENT000124	NonCoding	0.0561153523285743	249	0.262935586061246	-45.1152684715138	-40.5675160723044	1.11210329937637	1.26503781550505	0.0888954611593702	0.883555685501496	0.950398249555566	1.10702594087113	2.78802272086961
SPENT000125	Coding	0.898977300934057	429	0.219101123595506	-24.719694384665	-22.1099928968136	1.11803266966348	8.34639149807061	0.29229913044701	1.98830384503107	2.27298025811223	2.57752613982995	14.035787807071
SPENT000126	NonCoding	0.00562152516555092	222	0.148893360160966	-51.0956252160703	-46.0023406210043	1.11071794448521	3.84279165981815	0.178427861135926	1.71889461299639	1.86819913314734	2.16206891663549	13.5756131884721
SPENT000127	NonCoding	0.0017290790949972	201	0.308755760368664	-56.9113608468999	-51.3260643952716	1.10881988551888	0.764328407892638	0.0786649217582913	0.602420419389624	0.684427660816664	0.755520798566472	2.01527627774945
SPENT000128	NonCoding	1.76371868720882e-05	192	0.446511627906977	-60.1308296500081	-53.9587536541958	1.11438507337229	0.906576588717044	0.14654498367326	0.463119625669474	0.531279733029551	0.652887529313762	1.04693193828036
SPENT000129	NonCoding	5.29019125586894e-05	192	0.445475638051044	-60.1308296500081	-53.9587536541958	1.11438507337229	1.38843355661553	0.223790783146223	0.445506349337899	0.482871157819719	0.5288386852139	1.38843355661553
SPENT000130	Coding	0.590550111227583	333	0.487554904831625	-33.0146787709268	-29.5781764343863	1.11618371214208	1.02028381345658	0.100013309681724	0.670601117525415	0.767252363142761	0.8365395082268	1.65722699026389
SPENT000131	NonCoding	1.10105943773586e-05	192	0.446511627906977	-60.0857527149437	-53.8916527934571	1.11493616544339	0.697594081515295	0.112925130729195	0.453436390531983	0.524006092719975	0.614942535502967	1.04603908968251
SPENT000132	NonCoding	3.9361223515666e-05	192	0.445475638051044	-60.0857527149437	-53.8916527934571	1.11493616544339	1.32632934167294	0.214153165280462	0.424379871113913	0.452984682981515	0.549839008301559	1.32632934167294
